STATE;YEAR;DigitalOcio_hours;M_minutes;M_share;GFR;ASFR_15_19;ASFR_20_24;ASFR_25_29;ASFR_30_34;ASFR_35_39;ASFR_40_44;BirthShare_15_19;BirthShare_20_24;BirthShare_25_29;BirthShare_30_34;BirthShare_35_39;BirthShare_40_44;MeanMaternalAge;FirstBirthRate
Idaho;2014;3.298241085;293.692988;0.2039534639;72.55;23.15209666;113.5003325;138.2148052;103.3922021;45.0892412;9.198259789;0.05704404168;0.2689781981;0.3161719639;0.2393835916;0.09898432712;0.01943787759;27.57177371;25.09833899
Idaho;2015;2.634411388;221.8704754;0.154076719;71.69;22.47740044;107.8949845;137.0211175;105.1602962;46.00216937;9.497936584;0.05653586165;0.2516460363;0.3218330261;0.2456325169;0.1042489685;0.02010359055;27.75940106;24.09703164
Idaho;2016;2.191770107;247.9198228;0.1721665436;69.68;19.87879199;104.40744;129.8109111;105.9470915;43.47258972;10.15112986;0.05217895018;0.2483735852;0.3196684787;0.2539434988;0.1039568666;0.02187862044;27.87888535;23.30967732
Idaho;2017;3.408192858;235.918721;0.1638324451;67.29;18.5166583;99.8683991;128.1600197;99.27847292;44.47082951;9.007375166;0.04997063209;0.2434374012;0.3291465233;0.2455609271;0.111688429;0.02019608729;27.94755975;22.8847562
Idaho;2018;2.347395522;304.0706955;0.2111602052;63.29;16.09511351;93.171106;120.4336717;96.19404599;44.44794291;8.548496277;0.04548645234;0.2386634845;0.3264542094;0.2498011138;0.1189105714;0.02068416866;28.09829379;21.83938023
Idaho;2019;3.247148816;200.2789098;0.1390825763;63.85;14.90426811;92.55591169;122.1400017;97.60327972;46.27143859;9.354467501;0.04164774276;0.2334453629;0.3260968299;0.2530202562;0.1228994459;0.02289036243;28.24926742;21.97623971
Idaho;2020;3.717069552;231.8124884;0.1609808947;60.83;12.623948;84.84639282;121.1723686;93.3059785;43.62062917;9.532077745;0.04228497;0.2286830721;0.326557194;0.2559892078;0.1214588082;0.02502674792;28.31874099;21.03228365
Idaho;2021;2.586205127;304.7661235;0.2116431414;59.422;10.65558233;82.07009912;124.2244448;97.22696038;44.39979258;10.06278778;0.03515904217;0.2208273767;0.3273766976;0.2673784846;0.1224088635;0.02684953538;28.50163688;21.26460163
Idaho;2022;3.271787142;204.5626871;0.1420574216;57.993;10.73281021;77.62904453;119.7769728;94.88612083;47.01482997;10.23050815;0.03610576708;0.214576529;0.3210147197;0.2682206613;0.1316272203;0.02845510268;28.65105991;20.83690664
Idaho;2023;2.528116715;225.7813081;0.1567925751;57.148;10.45683289;74.28698469;120.4077228;95.98532708;45.90786766;9.356486851;0.03579258199;0.2092971232;0.3245044964;0.2739474744;0.1297481097;0.02671021431;28.68150888;21.05864306
Idaho;2024;2.728639258;204.8845535;0.14228094;58.438;9.937292703;75.74774441;121.9758393;98.54071136;46.87792694;10.75799143;0.03302617981;0.2111178092;0.3225973131;0.273897692;0.1293058905;0.0300551154;28.73904689;21.03178203
Illinois;2005;3.114569351;65.18518519;0.04526748971;66.79;38.51343258;91.73680113;114.9854402;102.8099433;51.59898199;9.545252482;0.09550149352;0.2232104328;0.2761759052;0.2499313483;0.1291884531;0.02599236705;27.86057258;26.13524796
Illinois;2006;2.695294031;302.4114837;0.2100079748;67.63;39.77914418;94.14964976;114.0139762;103.5047115;51.43393886;9.862750614;0.09863318146;0.2253805978;0.2784809423;0.24351039;0.1280864541;0.02590843427;27.77134354;26.62844744
Illinois;2007;2.795806543;296.016436;0.2055669694;67.89;40.16609119;93.15939548;113.6661918;104.2013731;51.43030633;9.940914747;0.1003428153;0.2221920209;0.2810475282;0.2432269016;0.1277957753;0.02539495873;27.75992054;26.7991308
Illinois;2008;3.454594223;243.546126;0.1691292542;66.52;38.51991486;89.71730409;108.7881709;104.7614078;50.11205151;10.35959646;0.09881265892;0.2180575736;0.2798594715;0.2506640483;0.1261521522;0.02645409553;27.84048637;26.46734446
Illinois;2009;3.013014406;288.0042039;0.2000029193;64.61;35.85708529;84.48582137;104.2479858;103.6514484;49.62385353;10.77062762;0.09490325681;0.2129170622;0.2782524113;0.2591498787;0.1269732447;0.0278041463;27.9812564;25.82036528
Illinois;2010;3.442492744;250.1144777;0.1736906095;62.57;33.16591249;79.78218154;100.7263022;102.5217614;49.1215977;10.8652381;0.08986239479;0.2081020683;0.2764006461;0.2695689666;0.1272271275;0.02883879665;28.11236528;24.73994704
Illinois;2011;2.992147031;265.477203;0.1843591688;61.33;29.56490161;75.25114071;98.98642562;102.1243019;50.71570308;10.74805947;0.08097825411;0.2028994517;0.2766663766;0.2791965585;0.1309229258;0.02933643338;28.31783038;24.16015658
Illinois;2012;3.339233756;263.0843334;0.1826974538;60.73;27.94117987;73.05891333;97.95925692;101.702512;51.08941926;10.76341309;0.07623860958;0.2020531112;0.2752101635;0.2845556634;0.1322927038;0.02964974856;28.41853582;23.76411613
Illinois;2013;3.023027934;276.8802799;0.1922779721;60.1;24.74345562;70.71065898;95.96176057;102.2645587;52.61955066;10.84268154;0.06727345942;0.1997494423;0.2719126116;0.2928009409;0.138337243;0.0299263028;28.61902928;23.18021049
Illinois;2014;3.306016869;233.2589;0.1619853473;60.89;22.91154057;69.84625931;97.65066671;105.5632351;54.46367719;10.93386335;0.06066183447;0.1959128686;0.2730952652;0.2985022706;0.1425309602;0.02929680088;28.77071556;23.49066917
Illinois;2015;3.100227102;252.9679443;0.1756721836;61.16;21.14390352;68.94816421;98.2917506;107.2554706;55.14415281;11.37355709;0.05558973708;0.192058609;0.2751514383;0.3009799879;0.1464717262;0.02974850147;28.89712753;23.37896038
Illinois;2016;2.98655322;284.6811667;0.1976952547;60.41;18.80965476;64.85622855;96.42515745;108.2920368;55.71355562;11.82704727;0.05018244621;0.181329455;0.2770390474;0.3078860912;0.1528847278;0.03067823241;29.12044488;22.73482147
Illinois;2017;3.251253633;271.5247427;0.1885588491;58.83;17.45835115;63.10678461;91.91906486;106.0644254;56.06127337;11.84153376;0.04768042102;0.1786790718;0.27469776;0.3078652892;0.1597827765;0.03129468152;29.24094287;22.01472111
Illinois;2018;3.579595235;256.5787056;0.1781796567;57.39;15.87652091;59.21871413;89.61395095;104.926461;56.45040174;12.11935653;0.04431287005;0.1696963402;0.2758630241;0.3106471383;0.1665870295;0.03289359787;29.42179267;21.50069266
Illinois;2019;2.984015706;286.8498764;0.1992013031;55.93;14.68649831;56.84136527;86.16229356;103.2405675;56.67035998;11.9643865;0.04211709454;0.1655546169;0.2725404848;0.3139989405;0.1720980513;0.03369081199;29.54923208;21.05561424
Illinois;2020;3.785590809;194.4241596;0.1350167775;53.66;13.11986419;52.88443716;82.64288013;98.68601468;53.60784378;11.59298903;0.04047464973;0.1610182245;0.2704931602;0.3195232434;0.1730801065;0.03541061566;29.64973728;20.00823885
Illinois;2021;3.596290279;204.198116;0.1418042472;52.695;11.05244701;50.13531901;82.42404212;101.2936967;56.47006214;11.80928708;0.03419523224;0.152638048;0.264897346;0.3294638928;0.1820382088;0.03676727212;29.90350863;19.93930888
Illinois;2022;2.965926554;244.5430355;0.1698215524;51.363;11.07838667;48.1184331;80.18827104;97.68811909;56.33735754;12.21767654;0.03514189665;0.1508404347;0.2607927449;0.3287624111;0.1850050817;0.03945743101;29.98107165;19.68255807
Illinois;2023;3.027089795;250.8910404;0.1742298892;49.65;10.61338701;45.86524395;77.59419265;94.61244592;54.85283386;12.09622388;0.03476107788;0.1499694514;0.2592530066;0.3304955303;0.1849073895;0.04061354428;30.0190747;19.5402377
Illinois;2024;3.553444723;227.4641243;0.1579611974;49.539;10.38443023;44.99439198;77.01672464;93.43300367;56.05785763;12.31869235;0.03374301676;0.1488747007;0.2579968077;0.3288826816;0.189169992;0.04133280128;30.07115838;19.37978665
Indiana;2005;2.810185185;169.6666667;0.1178240741;66.84;42.14482963;112.0046363;128.9322486;87.8323456;35.05349425;6.405368948;0.109284844;0.2865566309;0.2963610032;0.2049263235;0.08529688973;0.01757430864;26.62763069;25.56291503
Indiana;2006;2.626349044;300.2995345;0.2085413434;68;41.75758821;115.8668787;128.2899049;89.24260941;36.14925541;6.06253303;0.1079751688;0.2900595904;0.2987889684;0.1998258647;0.08739554711;0.01595486052;26.56987579;26.1999937
Indiana;2007;3.079688207;290.2636727;0.2015719949;69.1;43.01428621;116.578391;129.7420551;91.16727913;35.40467148;6.424540332;0.1109190853;0.2859054267;0.3026191087;0.1997167928;0.08460534972;0.01623423685;26.54131585;27.41234322
Indiana;2008;3.151280637;263.923768;0.1832803945;68.34;41.19692792;113.9627823;127.67712;90.16356144;35.73737014;6.670541544;0.1084985036;0.2830876955;0.3042520752;0.2014004179;0.08617087357;0.01659043424;26.62231459;26.88213538
Indiana;2009;2.89942168;287.1928343;0.1994394683;66.98;40.8293584;108.0393525;124.9899071;89.69872109;34.1792112;6.862171461;0.1101858598;0.2775175509;0.3043614031;0.2074991615;0.08348079525;0.0169552294;26.65141783;26.5802711
Indiana;2010;3.125299108;281.7999318;0.1956943971;65.05;37.47205272;100.2015779;122.5555044;89.6726998;35.10849652;6.885445641;0.1034626866;0.2688716418;0.3053014925;0.2182328358;0.08672238806;0.01740895522;26.84938824;25.57805074
Indiana;2011;3.250931403;282.9230549;0.1964743437;64.89;34.80076485;96.73365195;124.1443055;90.46948674;36.12855853;7.242368559;0.09476783855;0.2662644689;0.3086867526;0.2246202463;0.08716678038;0.01849391317;26.98794341;25.45678521
Indiana;2012;3.003413143;243.1166009;0.1688309729;64.58;32.94016689;95.33097854;123.253394;91.44078658;36.2556885;6.741625783;0.08869579868;0.2705643075;0.3064758764;0.2301156535;0.08686652305;0.01728184083;27.02993056;25.1758605
Indiana;2013;3.149918279;261.2027112;0.1813907716;64.19;30.23494643;93.67088608;122.6971651;90.87986232;38.45246994;7.13490776;0.08128669777;0.2698906452;0.3064226378;0.2317430463;0.09241509024;0.01824188278;27.19130014;24.88951153
Indiana;2014;3.363144535;286.8096687;0.1991733811;64.79;27.97784432;91.70460125;124.2675828;95.8126667;39.03152986;7.344063906;0.07413893754;0.2625659721;0.3102803293;0.2409545254;0.0937250557;0.01833517996;27.38152853;24.87615225
Indiana;2015;3.02327308;236.8889005;0.1645061809;64.69;26.09183536;89.7916518;125.1901853;97.40461074;39.71849571;7.494339071;0.0693137781;0.2550408394;0.3169021642;0.2434865558;0.09690574137;0.01835092112;27.48997365;24.35607985
Indiana;2016;3.269700209;291.2187097;0.2022352151;64.14;23.47134754;86.02155108;121.6311829;99.14213577;41.47620328;8.085848263;0.0633506528;0.2439633036;0.3191522706;0.2499427373;0.1041337657;0.01945726995;27.72039861;23.71001987
Indiana;2017;3.323909304;238.6892728;0.1657564394;63.3;22.83051782;84.58884441;117.8532938;99.93431052;40.69673648;7.852609451;0.06208006634;0.2388698526;0.3213628105;0.2541490361;0.1045886327;0.01894960186;27.79088791;22.76913433
Indiana;2018;3.867724634;212.2846119;0.1474198694;62.72;21.70530121;83.52828745;115.5533242;98.65672141;41.01859966;8.489981721;0.05939160419;0.2370264931;0.3219663039;0.2535187071;0.1074079982;0.02068889352;27.88031935;22.49724225
Indiana;2019;3.675307461;270.0247393;0.18751718;61.6;20.84512356;82.43356292;113.0741586;97.06319913;41.38089027;8.605108445;0.05749290785;0.2355958029;0.3203919577;0.2554042838;0.1096465691;0.02146847862;27.94769118;21.83061707
Indiana;2020;3.212551461;242.2752456;0.1682466984;59.72;18.26566877;78.12554536;112.2349598;95.7938963;40.83392842;8.501522265;0.05259200734;0.2281960444;0.3201396677;0.2644000408;0.1122183709;0.0224538689;28.11721346;21.20538254
Indiana;2021;3.93854051;166.556656;0.1156643444;60.034;16.93757382;76.37394159;114.6210446;97.96014429;43.45046147;8.604048575;0.04816634497;0.2219186323;0.3182513223;0.2712756624;0.1175394179;0.02284862006;28.2689594;21.32272214
Indiana;2022;3.65278604;198.5608118;0.1378894527;59.418;16.4173275;74.70883724;113.598594;96.90182937;44.07975985;9.133694217;0.0470714061;0.2185718779;0.3139351997;0.2757974206;0.119911922;0.02471217364;28.38770142;21.52764641
Indiana;2023;3.574868394;218.5669412;0.151782598;58.492;15.66465047;71.951438;113.7487681;94.54000322;45.12043008;9.327827483;0.04573828313;0.2139993403;0.3148519374;0.2752416961;0.1243751427;0.02579360045;28.48738613;21.3157885
Indiana;2024;3.378750228;223.4249389;0.1551562076;58.962;15.02124545;69.80637218;115.0282527;96.89944267;46.63553395;9.832563405;0.04331426573;0.2067669173;0.3147653186;0.2799065771;0.1283441161;0.02690280519;28.62080515;21.62512087
Iowa;2005;3.014897579;0;0;66.81;31.06951922;96.03373181;150.8172186;96.1206505;40.51023422;6.307144107;0.08485806024;0.2640793028;0.3235563937;0.2156872738;0.0943631823;0.01745578717;27.1099089;25.37843769
Iowa;2006;3.20411807;293.8670566;0.2040743449;69.35;32.55614654;98.86107739;154.5250803;99.88614977;40.62730467;6.281058205;0.0862132761;0.2631539999;0.3299538716;0.2120920595;0.09240484472;0.01618194825;27.03915945;26.68562152
Iowa;2007;2.805491919;290.6769516;0.2018589942;70.16;32.75964502;100.1614742;149.102324;102.1844236;41.11130534;6.562568464;0.08648661896;0.258430546;0.3317566905;0.2149544162;0.09222135085;0.01615037741;27.07653;26.68597044
Iowa;2008;2.720851525;283.084343;0.1965863493;69.28;33.37174507;96.96586357;143.3402538;101.7120649;38.6320176;7.124634435;0.08948194662;0.2521242929;0.333756946;0.220428098;0.08708978097;0.01711893549;27.08994368;26.36467217
Iowa;2009;2.911020219;275.4464486;0.1912822559;68.63;32.05554671;93.96560849;137.6490346;102.4482067;39.25743864;7.282614491;0.08634528016;0.2464664311;0.333064109;0.2294043412;0.08748107017;0.0172387683;27.20085235;26.3796529
Iowa;2010;3.022569252;305.2439844;0.2119749892;67;28.5822557;89.57174291;134.177636;101.5874754;38.61916953;8.029741384;0.07807971014;0.241252588;0.3342391304;0.2401397516;0.08706004141;0.01922877847;27.36250194;25.85727188
Iowa;2011;2.40531454;334.3177693;0.2321651176;66;25.2975908;83.84569755;135.089352;103.2097664;38.66372533;7.164249855;0.06983203627;0.2333411944;0.3385216047;0.2545397374;0.08634017242;0.01742525483;27.51211697;25.05570908
Iowa;2012;3.290657545;226.1370911;0.1570396466;66.63;24.07014839;83.20337584;137.558436;102.8883685;41.25038021;7.611787956;0.06466979056;0.234809848;0.3351800554;0.2559090791;0.09128329925;0.01814792762;27.64155811;24.89161271
Iowa;2013;3.337711608;258.6489466;0.179617324;66.98;21.99396583;80.33158985;140.8582491;106.9070178;41.33563484;7.231563908;0.05863217213;0.2293545082;0.3354764344;0.2670594262;0.09262295082;0.0168545082;27.78223476;25.09281278
Iowa;2014;3.188287112;271.4106733;0.1884796342;67.66;19.63886731;78.35044242;142.9185518;110.9751871;43.47148991;7.168096921;0.05168323828;0.2232372685;0.3356129814;0.2747186191;0.09862211679;0.01612577601;27.96669359;24.51921767
Iowa;2015;3.998984109;285.1189118;0.1979992443;66.98;18.55530302;74.29123084;142.7911722;110.9363349;46.06343445;7.489610449;0.0493047097;0.2128501827;0.3373934227;0.2756039383;0.1082013804;0.01664636622;28.15145465;23.90475463
Iowa;2016;2.972054976;274.8528746;0.1908700518;66.78;17.21275499;72.94439185;140.7636717;114.0272424;44.61870715;8.306268838;0.04584148604;0.2075318273;0.3385510635;0.2818590705;0.1081493152;0.01806723757;28.27266168;23.29079578
Iowa;2017;3.70404995;236.3789825;0.1641520712;64.78;16.06987234;68.12581534;133.0545563;114.3391027;46.16581212;8.470818846;0.04373208236;0.1959864477;0.3383372426;0.2854573886;0.1175658066;0.01892103206;28.45807454;22.47183414
Iowa;2018;3.478487794;251.3238309;0.1745304382;63.43;15.46685192;65.8753601;131.2224514;114.1022658;44.67513582;8.170234221;0.04248270744;0.1915034585;0.3439959717;0.2858770837;0.117244852;0.01889592664;28.49701097;21.88233985
Iowa;2019;3.127555162;284.6014387;0.197639888;63.26;14.07323868;64.37878275;127.5842353;117.7244049;45.25496107;8.704083452;0.0388328856;0.1870096018;0.3382982685;0.2952895178;0.1197967923;0.02077293401;28.66922121;21.47583465
Iowa;2020;3.622361253;222.2615883;0.1543483252;60.31;12.91173088;62.02684416;124.9526811;109.9457695;43.8184195;9.088278479;0.03829940651;0.1881413279;0.3387043097;0.2895612624;0.1217760275;0.02351766598;28.68878501;20.64555531
Iowa;2021;3.464598583;238.9403467;0.1659307963;60.57;12.61161231;59.416359;124.5160626;116.9631572;47.24757731;8.984148062;0.03706927031;0.1781391933;0.3288911855;0.3045228317;0.12782507;0.02355244907;28.878598;20.72869185
Iowa;2022;3.962911375;257.8819436;0.1790846831;59.783;12.26296639;58.51541048;125.3276199;114.3176757;46.27871363;9.38581271;0.03671587728;0.1771856649;0.3306624225;0.3056637945;0.1243894408;0.02538280007;28.888301;20.91556667
Iowa;2023;3.424780489;269.6613252;0.1872648091;58.582;11.73611362;58.04894305;122.9688232;109.7833753;47.8556701;8.930885314;0.03609235642;0.1790725459;0.3282209441;0.3027423523;0.1289766886;0.02489511267;28.9200357;20.89518712
Iowa;2024;3.619917886;229.0259678;0.159045811;58.635;12.23464592;56.36711621;123.0411714;109.5032312;48.24913125;9.458577952;0.03738137808;0.1741713657;0.3291431715;0.3038921744;0.1290881584;0.02632375189;28.96942168;20.98061132
Kansas;2005;2.917763158;247.8157895;0.1720942982;71.1;40.10483632;110.8634774;142.3506254;96.40630128;42.64392324;7.416624211;0.1018818623;0.2874550891;0.2925303384;0.2066530992;0.09245998844;0.01901962262;26.79983681;26.40144342
Kansas;2006;2.592621915;284.9516825;0.1978831129;73.51;40.94546252;113.0360139;145.1018703;99.94236173;42.93978559;7.897243647;0.1005628977;0.2836025453;0.3017131669;0.2036955458;0.09155653451;0.01886930984;26.78888558;27.71566171
Kansas;2007;2.812324596;276.3640095;0.1919194511;75.5;42.4708889;115.8478321;143.812297;102.7266433;43.79821822;7.833816508;0.1019185797;0.2777406577;0.3064239011;0.205340524;0.091037083;0.01753925452;26.79129504;28.72174626
Kansas;2008;2.679308403;285.1928652;0.1980506008;75.39;44.10807129;115.3308574;137.9183801;103.1232564;41.58080322;7.680697635;0.1054888713;0.2767675316;0.30614054;0.2081266921;0.08701693859;0.01645942644;26.7240552;28.51708966
Kansas;2009;3.043312492;279.2093154;0.1938953579;74.64;42.70193384;113.4472451;134.1088353;101.7029328;40.65513511;8.281526003;0.1024468162;0.2718846051;0.3102688836;0.2133401099;0.08458578378;0.0174738014;26.81144764;28.32704084
Kansas;2010;3.630734007;229.6455282;0.1594760613;73.13;39.25691186;110.0768261;130.7371349;100.2848233;42.43039409;8.824653441;0.09529562602;0.2670743133;0.3105675822;0.2196360767;0.08863849302;0.01878790867;26.98857796;27.84090601
Kansas;2011;2.996385159;248.7795866;0.1727636018;71.07;35.64685832;103.6326403;130.741092;99.58218802;41.76668267;8.180242634;0.08830518758;0.2597077561;0.317145313;0.2289665285;0.08797653959;0.0178986753;27.10035304;26.77783174
Kansas;2012;3.776252864;243.6680137;0.1692138984;72.19;34.08739406;100.6778761;134.177935;102.3080983;44.93087558;8.638058405;0.08209789168;0.2541160694;0.3163972286;0.2358886488;0.09297474484;0.01852541657;27.28915084;26.85571459
Kansas;2013;3.603304521;269.7277883;0.1873109641;69.41;29.62710534;93.25910498;131.3638951;102.0503163;43.7809883;8.723578185;0.07400433347;0.2471626083;0.3155437474;0.2488134544;0.09520738754;0.01926846884;27.51931567;25.52928761
Kansas;2014;3.528444635;247.402549;0.1718073257;69.89;27.65682371;90.28039369;133.9958205;108.0154353;44.8803114;8.039579468;0.06828396323;0.2386874362;0.3143769152;0.2630490296;0.098340143;0.01726251277;27.69004954;25.11348345
Kansas;2015;2.543286412;318.111051;0.2209104521;69.8;25.6195614;88.88036074;134.8590512;107.3600687;45.61455305;8.818534692;0.06340153453;0.2369309463;0.3160358056;0.2623017903;0.1027365729;0.01859335038;27.80917379;25.00116351
Kansas;2016;2.972735546;290.2411525;0.2015563559;68.02;21.96268927;84.34775018;128.8170332;110.2040387;45.95765425;8.957916327;0.05592252428;0.2288481276;0.3109555515;0.2760335798;0.1091607674;0.01907944946;28.04994131;23.76207102
Kansas;2017;3.417913217;326.7558451;0.2269137813;65.27;21.34215932;78.84672252;124.4888245;106.8779681;45.51056242;8.765873505;0.0564148977;0.2193790796;0.3155888322;0.274669519;0.1144479184;0.01949975317;28.14963935;23.07219806
Kansas;2018;3.562513039;280.2477801;0.1946165139;64.64;19.97230947;77.61802511;122.5603652;108.4441749;45.93994276;8.904393647;0.05338894106;0.2166491742;0.3144506435;0.2765287521;0.1188200851;0.02016240402;28.25750939;22.99860745
Kansas;2019;2.835087687;280.6679512;0.1949082994;62.88;19.23096838;75.3103119;118.3941888;106.4967286;46.44116993;9.572584119;0.05255858712;0.214309974;0.3118419563;0.2745669648;0.124080154;0.02264236386;28.3496373;21.88179503
Kansas;2020;3.313199382;168.1768635;0.1167894886;60.98;17.60779616;73.42047279;115.7416466;105.7844866;43.95777038;8.693641618;0.05097490601;0.2146250474;0.3103377925;0.2798227974;0.1223222873;0.02191716942;28.38019396;21.48074122
Kansas;2021;3.87079405;205.5643957;0.1427530526;60.79;16.14452047;69.34843067;117.4907023;109.3276635;48.40657321;8.730873087;0.04658411984;0.201518169;0.3100124109;0.2864317257;0.1330562531;0.02239732156;28.62137934;21.2695781
Kansas;2022;3.519712176;194.7098727;0.1352151894;60.157;16.07413011;69.12735661;117.1277808;107.2205759;47.88950699;9.474704742;0.04704203198;0.202499199;0.3084093094;0.2856019341;0.1313972794;0.02505024613;28.62231919;21.63254956
Kansas;2023;3.363044492;298.708225;0.2074362673;58.963;15.07952091;67.69698754;114.7065313;105.3884956;48.24800436;9.675931389;0.04519641018;0.2030013241;0.3059290864;0.2864793291;0.1328527291;0.02654112108;28.68824702;21.39499854
Kansas;2024;3.064046001;226.6089206;0.157367306;58.202;14.73090573;67.27415038;112.8293428;103.0603787;48.57865626;9.524210881;0.0446823571;0.2053323895;0.307290745;0.2823689023;0.1336636583;0.02666194774;28.67305919;21.53403015
Kentucky;2005;3.006481481;82.12941176;0.05703431373;64.89;48.11812764;117.2639991;119.6833874;77.54533176;30.68324872;5.248644462;0.1194353192;0.3053715706;0.2897096688;0.1916718459;0.07877119773;0.01504039776;26.24993865;26.2496889
Kentucky;2006;3.367457384;250.205746;0.1737539903;67.1;52.32357031;123.2544445;119.4619138;79.24975029;31.56130268;5.365463063;0.1275446114;0.3025484831;0.2915698725;0.1843133206;0.07937982895;0.01464388347;26.14154036;27.3086369
Kentucky;2007;3.402118722;295.3141585;0.2050792768;68.58;52.57072005;126.7181707;121.6586011;79.86168286;31.83716432;5.791868088;0.127442206;0.3035681116;0.2950404431;0.1801786589;0.07865718773;0.01511339266;26.12136932;28.23574373
Kentucky;2008;3.405567038;275.5915413;0.1913830148;67.55;52.54610515;124.0833463;116.5862806;80.28338816;31.39912525;5.849230138;0.1311464148;0.3004894805;0.2893602404;0.1852812366;0.07854014599;0.01518248175;26.1395398;27.97631961
Kentucky;2009;3.458799602;250.2918998;0.1738138193;67.03;49.71823117;121.7472513;116.57883;80.94019733;30.69110795;5.863231971;0.1255486658;0.2997282798;0.2912805685;0.1917543371;0.07663903017;0.01504911865;26.20862842;27.83524654
Kentucky;2010;3.7935924;209.4730975;0.1454674288;65.1;46.37061807;115.0024026;114.4931445;79.42583045;31.0398271;6.129109836;0.1201078167;0.2967475292;0.289901168;0.1987601078;0.07845462713;0.01602875112;26.32910341;27.07284719
Kentucky;2011;3.593901731;244.6605705;0.169903174;64.58;43.3161562;109.1383566;116.6428258;80.71552613;32.05586608;6.149299266;0.1106003294;0.292925271;0.2936854107;0.2069389897;0.0795069951;0.016343004;26.49927036;26.45894806
Kentucky;2012;3.743316968;249.5880375;0.173325026;65.32;41.06128518;108.1721279;120.1078835;82.86282809;32.30570426;6.028733557;0.1022263751;0.2954124814;0.2960773391;0.2117661857;0.07861493953;0.0159026792;26.5905167;26.45750382
Kentucky;2013;3.310949041;274.6285184;0.1907142489;65.15;39.00504686;105.1192505;119.420451;84.60363718;34.07346167;6.327851488;0.09734592892;0.2919298246;0.2938011696;0.2173099415;0.08305892937;0.01655420603;26.73788907;26.16200381
Kentucky;2014;4.491144172;197.8790495;0.1374160066;65.69;35.23360232;105.2655576;121.7581277;87.77367496;35.62473423;6.035328754;0.08696970237;0.2881930203;0.3011395046;0.2216951691;0.08664871516;0.0153538884;26.9004048;25.39793664
Kentucky;2015;3.394581562;293.6209892;0.2039034648;65.6;32.22897387;104.8094193;121.4036617;88.53605641;36.76019654;6.580829757;0.08059781636;0.2820118131;0.3090567389;0.2206729909;0.09119384285;0.01646679792;27.04185762;25.24554906
Kentucky;2016;3.457628653;236.6562538;0.1643446207;65.23;31.02035554;101.2192709;116.7554114;93.16530526;37.76267524;6.645840087;0.07825317096;0.2680410508;0.3102121201;0.2312181549;0.09597802913;0.01629747407;27.23072679;24.73842419
Kentucky;2017;3.465149027;205.154696;0.1424685389;64.43;29.04314982;99.88194766;114.4421047;92.58647885;37.7660403;7.130841261;0.07426648131;0.2646520817;0.3151386552;0.2308480281;0.09757079096;0.01752396283;27.32715025;23.94604466
Kentucky;2018;3.960834459;216.9328002;0.1506477779;63.36;27.37622946;98.1381373;110.9507047;93.21414059;38.93234314;6.811978969;0.07088062113;0.2626817988;0.3126288612;0.2343555547;0.1024388432;0.01701432101;27.43209029;23.63016611
Kentucky;2019;3.276519178;250.2580289;0.1737902978;62.47;24.8447205;95.7722535;110.8963373;92.16616692;38.18976404;7.536723998;0.06539180337;0.2594906839;0.3151605535;0.2390651842;0.1016178053;0.01927396976;27.54888254;23.06544809
Kentucky;2020;3.937840646;141.5547572;0.09830191473;60.71;23.37417798;93.45000246;108.8319088;88.28392708;39.17106405;7.669650509;0.06401457873;0.2579775891;0.3073358924;0.2432437672;0.1067814354;0.02064673723;27.64725699;22.85048118
Kentucky;2021;3.678093375;238.1037067;0.1653497963;60.936;22.69752753;90.5402085;113.2763899;89.65635386;40.40309788;7.806025231;0.0612370224;0.2475004318;0.3110019382;0.2510890633;0.108023566;0.02114797828;27.7993574;22.67491508
Kentucky;2022;4.061921204;196.5643508;0.1365030214;60.756;21.37675296;89.76018698;115.098459;88.33230538;41.25407777;8.111182898;0.05819700395;0.2457185548;0.3120570093;0.2524041224;0.1094977204;0.02212558906;27.87886901;22.85018566
Kentucky;2023;2.861601576;259.1168198;0.179942236;59.73;20.58931376;86.94328973;113.7507536;86.8687535;41.31667253;8.275391672;0.05736314572;0.2422898998;0.3127794911;0.2538164996;0.1108326908;0.02291827294;27.94241654;22.87564722
Kentucky;2024;3.59091034;166.2571906;0.1154563824;60.137;20.41474528;85.18079188;113.413629;88.93491784;43.24077649;8.5851219;0.05633616119;0.236611877;0.3100855931;0.2569307681;0.1166300561;0.02340554461;28.05785279;23.08153443
Louisiana;2005;3.167676768;0;0;61.79;47.34686765;110.9841404;106.4073734;70.00328686;29.72830095;5.667571783;0.1342501853;0.3295231821;0.2766696862;0.1683768426;0.07502264679;0.01615745697;25.84173754;24.45971855
Louisiana;2006;3.411154569;246.1062989;0.170907152;69.55;53.62170225;128.6062167;116.7116474;78.5984776;32.08574894;5.98470086;0.1366400608;0.333713417;0.2794248068;0.1627074623;0.07248511339;0.01502913974;25.72037628;27.71667594
Louisiana;2007;2.926123385;246.5288845;0.1712006142;72.18;55.19744126;131.4026745;118.692235;82.13815142;33.89165873;6.124200595;0.1357722101;0.3294450496;0.2830882353;0.1641097797;0.07322682159;0.01435790366;25.76216405;28.58500044
Louisiana;2008;3.895975935;224.4877278;0.1558942554;70.71;53.97381196;125.5705982;116.0687331;80.38231604;32.86669865;6.286808302;0.1354627581;0.3216261062;0.2894389135;0.1673273107;0.07156465093;0.01458026057;25.81635048;27.90312664
